user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
norway|ASK_Plass5,Weekday,19,33,1,0.153,0.4247,true,-0.027,-0.1575,false,
norway|ASK_Plass5,Weekday,20,16,1,0.2832,0.1542,true,0.4566,0.1884,true,
norway|ASK_Plass5,Weekday,21,15,1,0.2121,0.5106,true,-0.4258,-0.0464,true,
norway|OSL_T_63,Weekend,5,17,1,0.3546,0.028,false,0.5266,0.3544,true,
norway|OSL_S_KT125,Weekday,1,16,1,0.2205,0.4191,true,0.1079,-0.2471,false,
norway|OSL_S_KT125,Weekday,16,16,1,0.185,0.645,true,-0.0942,0.2882,false,
norway|OSL_S_KT125,Weekday,17,19,1,0.1774,0.5891,true,-0.1603,-0.1439,false,
norway|OSL_S_KT125,Weekday,18,18,1,0.1831,0.5837,true,-0.1407,0.0052,false,
norway|OSL_S_KT125,Weekday,20,17,1,0.1313,0.9316,true,0.0136,0.0515,false,
norway|OSL_S_KT125,Weekday,21,15,1,0.1667,0.7993,true,-0.2117,0.1357,false,
norway|OSL_S_KT125,Weekday,22,18,1,0.1403,0.8713,true,0.2037,0.2074,false,
norway|OSL_S_KT125,Weekday,23,28,1,0.1097,0.8898,true,0.0288,0.2409,false,
norway|OSL_S_KT125,Weekday,24,26,1,0.1214,0.8392,true,0.0881,-0.1111,false,
norway|TRO_R_UT7-2,Weekday,17,15,1,0.385,0.0236,false,0.1104,-0.1179,false,0.1938
norway|TRO_R_UT7-2,Weekday,20,15,1,0.2232,0.4444,true,-0.4141,-0.1716,true,
norway|TRO_R_UT7-2,Weekday,21,30,1,0.2252,0.0963,true,0.0309,-0.3531,true,
gist|KR_U1228,Weekday,18,44,1,0.1624,0.1981,true,0.055,-0.3033,true,
gist|KR_U1228,Weekday,19,62,1,0.1063,0.4895,true,-0.138,-0.3275,true,
acn|ACN_2-39-129-17,Weekday,1,21,1,0.1497,0.7358,true,-0.174,-0.0818,false,
acn|ACN_2-39-129-17,Weekday,2,27,1,0.1971,0.2465,true,0.3704,0.1386,true,
acn|ACN_2-39-129-17,Weekday,16,38,1,0.1524,0.3425,true,0.4667,0.4693,true,
acn|ACN_2-39-129-17,Weekday,17,21,1,0.1237,0.9055,true,-0.1365,0.2169,false,
acn|ACN_2-39-125-21,Weekday,2,25,1,0.1891,0.3345,true,-0.2133,0.1692,false,
acn|ACN_2-39-125-21,Weekday,3,25,1,0.2373,0.1206,true,-0.3781,-0.0969,true,
acn|ACN_2-39-125-21,Weekday,16,33,1,0.1327,0.6084,true,0.304,0.5486,true,
acn|ACN_2-39-125-21,Weekday,17,29,1,0.181,0.2995,true,0.0083,0.2374,false,
acn|ACN_2-39-125-21,Weekday,24,18,1,0.1901,0.5349,true,0.3166,0.0134,true,
gist|KR_U283,Weekday,19,21,1,0.1632,0.6317,true,0.2976,0.1416,false,
kim|KR_927,Weekday,20,15,1,0.3817,0.0255,false,0.5547,-0.0964,true,0.4937
kim|KR_927,Weekday,24,21,1,0.1798,0.5067,true,0.0496,0.0818,false,
norway|TRO_R_Bl2-7,Weekday,17,15,1,0.2327,0.3921,true,0.0437,-0.025,false,
norway|BAR_Plass113,Weekday,17,17,1,0.1516,0.83,true,0.7233,0.3407,true,
norway|BAR_Plass113,Weekday,18,17,1,0.2605,0.1995,true,0.463,0.6863,true,
norway|BAR_Plass113,Weekday,20,17,1,0.1489,0.8463,true,0.049,0.1103,false,
norway|BAR_Plass113,Weekday,21,44,1,0.1241,0.5093,true,0.0601,-0.0711,false,
norway|BAR_Plass113,Weekday,22,46,1,0.1432,0.3049,true,-0.1452,-0.2464,false,
kim|KR_223,Weekday,9,27,1,0.0848,0.9903,true,-0.3526,-0.4713,true,
kim|KR_223,Weekday,10,20,1,0.1111,0.9662,true,0.0919,-0.1158,false,
norway|ASK_Plass31,Weekday,16,17,1,0.2149,0.4132,true,-0.0517,0.1606,false,
norway|ASK_Plass31,Weekday,17,58,1,0.171,0.0686,true,0.1723,0.4372,true,
norway|ASK_Plass31,Weekday,18,31,1,0.1562,0.4375,true,0.2124,0.3714,true,
norway|ASK_Plass31,Weekday,19,22,1,0.2093,0.2915,true,0.1851,0.357,true,
norway|ASK_Plass31,Weekday,22,15,1,0.1691,0.7851,true,-0.1426,0.0107,false,
norway|OSL_T_35,Weekday,15,21,1,0.2174,0.2751,true,-0.1958,-0.0533,false,
norway|OSL_T_35,Weekday,16,36,1,0.24,0.0321,false,-0.1531,-0.1904,false,
norway|OSL_T_35,Weekday,17,47,1,0.3239,0.0001,false,0.2028,0.0396,false,
norway|ASK_Plass25,Weekday,17,19,1,0.156,0.7456,true,-0.021,0.3975,true,
norway|ASK_Plass25,Weekday,18,22,1,0.1746,0.5149,true,0.3655,0.4816,true,
norway|ASK_Plass25,Weekday,19,38,1,0.1424,0.4269,true,0.4821,0.1095,true,
norway|ASK_Plass25,Weekday,20,28,1,0.1758,0.3539,true,-0.1352,-0.1005,false,
norway|ASK_Plass25,Weekday,21,16,1,0.195,0.578,true,-0.1575,-0.1471,false,
norway|ASK_Plass25,Weekday,23,15,1,0.2149,0.4936,true,-0.0772,-0.0626,false,
norway|TRO_R_Bl2-2,Weekday,16,24,1,0.1268,0.8359,true,0.4368,0.5957,true,
norway|TRO_R_Bl2-2,Weekday,20,17,1,0.2514,0.2338,true,0.4858,0.3456,true,
norway|TRO_R_Bl2-2,Weekday,21,26,1,0.1891,0.312,true,0.2864,0.4058,true,
norway|TRO_R_Bl2-2,Weekday,23,25,1,0.1972,0.2867,true,-0.0391,-0.0762,false,
norway|ASK_Plass21,Weekday,16,21,1,0.2455,0.1598,true,0.6712,0.6788,true,
norway|ASK_Plass21,Weekday,17,95,1,0.1815,0.0041,false,0.2236,0.4538,true,
norway|ASK_Plass21,Weekday,18,65,1,0.2816,0.0001,false,0.6803,0.4152,true,
norway|TRO_R_Bl2-8,Weekday,17,37,1,0.2143,0.0676,true,0.4673,0.6366,true,
norway|TRO_R_Bl2-8,Weekday,18,26,1,0.2843,0.0302,false,0.151,0.2581,false,0.3526
norway|OSL_S_KT169,Weekend,20,21,1,0.1974,0.3878,true,-0.1861,-0.0606,false,
norway|TRO_R_Bl2-1,Weekday,16,20,1,0.2159,0.3099,true,0.3877,0.4391,true,
norway|TRO_R_Bl2-1,Weekday,19,17,1,0.2353,0.3045,true,0.3483,0.3799,true,
norway|TRO_R_Bl2-1,Weekday,20,21,1,0.176,0.5348,true,0.2073,0.2701,false,
norway|TRO_R_Bl2-1,Weekday,21,23,1,0.0971,0.9821,true,-0.0117,0.0879,false,
norway|TRO_R_Bl2-1,Weekday,22,17,1,0.1153,0.9777,true,-0.1651,-0.2083,false,
norway|TRO_R_Bl2-1,Weekday,23,15,1,0.2071,0.5417,true,0.0615,-0.0036,false,
norway|OSL_T_13,Weekday,23,25,1,0.2036,0.2525,true,0.0203,0.3362,true,
norway|OSL_T_13,Weekday,24,21,1,0.1373,0.8245,true,-0.3382,0.0364,true,
norway|OSL_S_KT17,Weekend,23,18,1,0.1642,0.718,true,0.297,0.4407,true,
norway|ASK_Plass67,Weekend,12,24,1,0.1515,0.6421,true,-0.0619,0.0844,false,
norway|OSL_S_KT17,Weekday,23,41,1,0.1437,0.368,true,0.0439,0.2977,false,
norway|TRO_Plass52,Weekday,21,20,1,0.1524,0.7428,true,0.0377,0.2114,false,
norway|OSL_S_KT72,Weekend,1,16,1,0.2208,0.4173,true,0.3169,0.4529,true,
norway|OSL_S_KT72,Weekend,19,15,1,0.2284,0.4151,true,0.2222,0.706,true,
norway|OSL_S_KT72,Weekend,20,15,1,0.2346,0.3819,true,-0.0376,-0.1001,false,
norway|OSL_S_KT72,Weekend,21,15,1,0.2376,0.3665,true,-0.1754,-0.5036,true,
norway|OSL_S_KT72,Weekend,22,20,1,0.2091,0.3473,true,0.1058,0.0173,false,
norway|OSL_S_KT72,Weekend,23,15,1,0.1312,0.9588,true,0.4764,0.3718,true,
norway|ASK_Plass89,Weekday,14,17,1,0.1696,0.7131,true,0.5751,0.2379,true,
norway|ASK_Plass89,Weekday,15,24,1,0.2395,0.1281,true,0.1559,0.3067,true,
norway|ASK_Plass89,Weekday,16,18,1,0.2233,0.3318,true,0.0716,0.2705,false,
norway|ASK_Plass89,Weekday,20,19,1,0.1709,0.6367,true,0.334,0.4976,true,
norway|ASK_Plass89,Weekday,21,26,1,0.1757,0.4003,true,0.3088,0.0694,true,
norway|ASK_Plass89,Weekday,22,29,1,0.1128,0.8555,true,0.2563,0.1057,false,
gist|KR_U187,Weekend,24,20,1,0.1652,0.6473,true,0.0558,-0.1211,false,
norway|KRO_aYnkLAxyEe,Weekday,16,29,1,0.2179,0.1283,true,0.0572,0.5798,true,
norway|KRO_aYnkLAxyEe,Weekday,17,25,1,0.2482,0.0926,true,0.2542,0.2592,false,
norway|ASK_Plass45,Weekday,16,19,1,0.1545,0.756,true,-0.0678,0.0211,false,
norway|ASK_Plass45,Weekday,21,63,1,0.1838,0.0291,false,0.3368,0.0969,true,
norway|ASK_Plass45,Weekday,22,23,1,0.1514,0.6692,true,0.1615,0.1285,false,
gist|KR_U463,Weekday,7,27,1,0.1844,0.3194,true,0.1954,0.5347,true,
gist|KR_U463,Weekday,8,29,1,0.1066,0.8977,true,0.1092,0.385,true,
gist|KR_U463,Weekday,11,19,1,0.2265,0.2848,true,-0.0224,0.08,false,
gist|KR_U463,Weekday,12,16,1,0.1576,0.8224,true,-0.1684,-0.0162,false,
norway|TRO_R_AdO1-1,Weekday,8,17,1,0.1102,0.9861,true,0.0078,-0.0245,false,
norway|TRO_R_AdO1-1,Weekday,22,20,1,0.1078,0.9745,true,0.0756,0.1669,false,
acn|ACN_2-39-79-379,Weekday,1,21,1,0.1484,0.7454,true,-0.3013,-0.3273,true,
acn|ACN_2-39-79-379,Weekday,4,24,1,0.2463,0.1096,true,0.0032,-0.1591,false,
acn|ACN_2-39-79-379,Weekday,15,21,1,0.2309,0.2136,true,-0.6763,-0.2104,true,
acn|ACN_2-39-79-379,Weekday,16,27,1,0.13,0.7529,true,0.3051,0.4048,true,
acn|ACN_2-39-79-379,Weekday,17,25,1,0.1521,0.6111,true,0.05,0.2338,false,
gist|KR_U507,Weekday,19,15,1,0.1856,0.6806,true,0.0727,-0.1756,false,
kim|KR_233,Weekday,21,17,1,0.2099,0.4432,true,0.4579,0.3698,true,
norway|ASK_Plass19,Weekday,17,18,1,0.231,0.2929,true,0.4233,0.5686,true,
norway|ASK_Plass19,Weekday,22,29,1,0.1482,0.5488,true,0.3693,0.1466,true,
norway|ASK_Plass33,Weekday,16,28,1,0.2134,0.1572,true,0.0515,0.2375,false,
norway|ASK_Plass33,Weekday,18,15,1,0.0844,0.9999,true,-0.1331,-0.0964,false,
norway|ASK_Plass33,Weekday,19,21,1,0.2169,0.2776,true,-0.0574,0.1714,false,
norway|ASK_Plass33,Weekday,20,23,1,0.2198,0.2176,true,0.1361,0.0158,false,
norway|ASK_Plass33,Weekday,21,18,1,0.2034,0.4467,true,0.0618,-0.1785,false,
norway|ASK_Plass33,Weekday,22,21,1,0.1473,0.7536,true,0.2566,0.4488,true,
norway|ASK_Plass33,Weekday,23,27,1,0.177,0.3677,true,0.1921,0.113,false,
norway|BAR_Plass157,Weekday,16,22,1,0.124,0.8885,true,0.0317,0.2011,false,
norway|BAR_Plass157,Weekday,17,46,1,0.142,0.314,true,-0.0628,0.0824,false,
norway|BAR_Plass157,Weekday,18,32,1,0.1719,0.3022,true,0.0128,0.1228,false,
norway|BAR_Plass157,Weekday,19,21,1,0.2456,0.1596,true,-0.0544,-0.1908,false,
norway|BAR_Plass157,Weekday,20,15,1,0.1823,0.7022,true,0.5966,-0.1143,true,
norway|TRO_R_AsO4-2,Weekday,16,30,1,0.196,0.2005,true,0.155,0.228,false,
norway|TRO_R_AsO4-2,Weekday,22,17,1,0.3837,0.0135,false,-0.1786,-0.1936,false,-0.2879
gist|KR_U194,Weekday,24,17,1,0.2132,0.4235,true,0.2666,0.2233,false,
kim|KR_422,Weekday,17,30,1,0.1309,0.6843,true,0.3382,0.1671,true,
norway|TRO_Plass27,Weekday,16,17,1,0.2147,0.4146,true,0.3493,0.2672,true,
norway|TRO_Plass27,Weekday,17,39,1,0.2087,0.0679,true,0.4592,0.6662,true,
norway|TRO_Plass27,Weekday,18,38,1,0.2376,0.0278,false,0.0893,0.1358,false,
norway|TRO_Plass27,Weekday,19,26,1,0.388,0.0008,false,0.893,0.0568,true,0.4667
norway|TRO_Plass27,Weekday,20,17,1,0.2008,0.5004,true,0.6655,-0.0515,true,
norway|TRO_Plass27,Weekday,21,25,1,0.3056,0.019,false,0.3196,0.1855,true,
acn|ACN_2-39-91-437,Weekday,3,18,1,0.3106,0.0624,true,-0.9835,-0.762,true,
acn|ACN_2-39-91-437,Weekday,16,53,1,0.1173,0.4625,true,0.4138,0.5033,true,
acn|ACN_2-39-91-437,Weekday,17,18,1,0.1305,0.9195,true,0.2717,0.1558,false,
norway|OSL_S_KT173,Weekday,17,41,1,0.1972,0.0835,true,0.279,0.264,false,
norway|OSL_S_KT173,Weekday,18,17,1,0.1653,0.7429,true,0.1077,0.5686,true,
norway|OSL_S_KT173,Weekday,19,15,1,0.1218,0.9793,true,0.4302,0.4429,true,
norway|OSL_S_KT173,Weekday,21,16,1,0.164,0.7835,true,-0.2874,-0.1676,false,
norway|OSL_S_KT173,Weekday,23,25,1,0.1267,0.8182,true,-0.1084,0.0562,false,
kim|KR_20,Weekday,15,16,1,0.1225,0.9702,true,0.017,-0.1088,false,
kim|KR_20,Weekday,16,26,1,0.2595,0.0608,true,0.0157,-0.0393,false,
kim|KR_20,Weekday,17,49,1,0.0954,0.7668,true,0.1114,-0.0357,false,
kim|KR_20,Weekday,18,18,1,0.2251,0.3223,true,0.1432,-0.0052,false,
norway|TRO_R_SR2-3,Weekday,17,18,1,0.156,0.7745,true,0.3061,0.451,true,
norway|TRO_R_SR2-3,Weekday,21,21,1,0.1637,0.6279,true,0.0722,0.2857,false,
acn|ACN_2-39-79-380,Weekday,1,16,1,0.2612,0.2258,true,-0.5671,-0.5118,true,
acn|ACN_2-39-79-380,Weekday,14,51,1,0.1428,0.2518,true,0.3926,0.4136,true,
acn|ACN_2-39-79-380,Weekday,15,16,1,0.1697,0.7471,true,0.6763,0.6618,true,
acn|ACN_2-39-79-380,Weekday,16,21,1,0.1392,0.8116,true,0.475,0.587,true,
acn|ACN_2-39-79-380,Weekday,24,16,1,0.295,0.124,true,-0.2536,-0.4503,true,
acn|ACN_2-39-138-29,Weekday,1,15,1,0.3569,0.044,false,0.0204,-0.2464,false,
acn|ACN_2-39-138-29,Weekday,2,32,1,0.2256,0.0777,true,-0.089,0.0422,false,
acn|ACN_2-39-138-29,Weekday,3,20,1,0.2262,0.2588,true,-0.3568,-0.5188,true,
acn|ACN_2-39-138-29,Weekday,4,15,1,0.1917,0.641,true,-0.4401,-0.1821,true,
acn|ACN_2-39-138-29,Weekday,15,46,1,0.1967,0.0579,true,-0.115,0.0084,false,
acn|ACN_2-39-138-29,Weekday,16,20,1,0.1525,0.7421,true,0.4463,0.3098,true,
norway|TRO_Plass17,Weekday,17,23,1,0.1783,0.4591,true,0.392,0.418,true,
norway|TRO_Plass17,Weekday,23,15,1,0.1994,0.5908,true,0.1175,0.125,false,
norway|OSL_T_50,Weekday,17,43,1,0.2619,0.0056,false,0.1498,0.0737,false,
norway|OSL_T_50,Weekday,18,36,1,0.262,0.0145,false,0.1612,0.1021,false,
norway|ASK_Plass23,Weekend,17,15,1,0.2185,0.4718,true,0.5377,0.6357,true,
norway|ASK_Plass23,Weekend,22,15,1,0.1779,0.7303,true,0.1138,0.0821,false,
acn|ACN_2-39-79-377,Weekday,15,23,1,0.1754,0.4803,true,0.5945,0.7194,true,
acn|ACN_2-39-79-377,Weekday,16,35,1,0.14,0.5011,true,0.3763,0.3482,true,
norway|OSL_S_KT95,Weekday,22,15,1,0.2216,0.4536,true,0.2071,0.2857,false,
norway|OSL_S_KT95,Weekday,23,49,1,0.1923,0.0543,true,-0.0191,-0.0904,false,
acn|ACN_2-39-78-365,Weekday,3,19,1,0.2863,0.0893,true,-0.5093,-0.4544,true,
acn|ACN_2-39-78-365,Weekday,16,43,1,0.158,0.2357,true,0.2924,0.4967,true,
acn|ACN_2-39-78-365,Weekday,17,23,1,0.1026,0.9691,true,0.3652,0.5761,true,
gist|KR_U106,Weekday,19,31,1,0.1995,0.1708,true,0.0295,0.0259,false,
gist|KR_U106,Weekday,21,38,1,0.1346,0.4991,true,0.1781,0.2623,false,
gist|KR_U1230,Weekday,18,57,1,0.1533,0.1393,true,-0.1195,-0.1698,false,
norway|OSL_S_KT173,Weekend,23,20,1,0.1093,0.9709,true,-0.0925,-0.1158,false,
kim|KR_29,Weekday,17,73,1,0.1641,0.0403,false,0.0775,-0.3472,true,
kim|KR_29,Weekday,18,95,1,0.4509,0.0,false,-0.0858,-0.572,true,-0.1253
norway|OSL_S_KT143,Weekday,15,20,1,0.1854,0.4988,true,-0.1176,0.2753,false,
norway|OSL_S_KT143,Weekday,16,23,1,0.2368,0.1523,true,0.4068,0.4457,true,
norway|OSL_S_KT143,Weekday,17,36,1,0.2006,0.1113,true,0.2597,0.2713,false,
norway|OSL_S_KT143,Weekday,18,46,1,0.1096,0.641,true,-0.0386,-0.2818,false,
norway|OSL_S_KT143,Weekday,19,90,1,0.2089,0.0008,false,0.0523,-0.0237,false,
norway|OSL_S_KT143,Weekday,20,65,1,0.1644,0.0609,true,0.1427,-0.2759,false,
norway|OSL_S_KT143,Weekday,21,65,1,0.144,0.1375,true,-0.0812,-0.2773,false,
norway|OSL_S_KT143,Weekday,22,17,1,0.2492,0.2424,true,-0.251,-0.3309,true,
norway|OSL_S_KT143,Weekday,23,22,1,0.1758,0.5059,true,-0.1782,0.0119,false,
norway|BAR_2_Plass9,Weekday,18,15,1,0.1847,0.6865,true,-0.591,-0.4714,true,
norway|OSL_S_KT84,Weekday,1,26,1,0.1749,0.4058,true,0.1946,0.0602,false,
norway|OSL_S_KT84,Weekday,2,18,1,0.1485,0.8228,true,0.1137,0.0568,false,
norway|OSL_S_KT84,Weekday,19,22,1,0.2436,0.1478,true,0.691,0.6894,true,
norway|OSL_S_KT84,Weekday,21,20,1,0.1895,0.4705,true,0.2302,0.1437,false,
norway|OSL_S_KT84,Weekday,22,19,1,0.1509,0.781,true,0.5558,0.5509,true,
norway|OSL_S_KT84,Weekday,23,17,1,0.1429,0.8791,true,0.3135,0.2794,true,
norway|OSL_S_KT84,Weekday,24,26,1,0.1238,0.8213,true,0.1896,0.1617,false,
kim|KR_932,Weekday,9,24,1,0.2919,0.0338,false,-0.3345,-0.6574,true,
norway|TRO_R_AsO2-1,Weekday,17,57,1,0.1237,0.3506,true,-0.1069,0.0735,false,
norway|TRO_R_AsO2-1,Weekday,18,27,1,0.3096,0.0115,false,0.2142,0.1545,false,
norway|TRO_R_AsO2-1,Weekday,19,37,1,0.2602,0.0136,false,0.3273,0.1119,true,
norway|OSL_S_KT72,Weekday,16,19,1,0.1765,0.5959,true,0.1641,-0.1028,false,
norway|OSL_S_KT72,Weekday,17,41,1,0.218,0.0413,false,0.2689,0.0376,false,0.2552
norway|OSL_S_KT72,Weekday,18,54,1,0.2619,0.0013,false,0.4205,0.2082,true,
norway|OSL_S_KT72,Weekday,19,21,1,0.2225,0.2504,true,0.4578,0.2424,true,
norway|OSL_S_KT72,Weekday,20,25,1,0.2476,0.094,true,0.1834,0.1708,false,
norway|OSL_S_KT72,Weekday,21,41,1,0.2245,0.0326,false,0.3014,0.5917,true,
norway|OSL_S_KT72,Weekday,22,41,1,0.2129,0.0494,false,0.1486,0.5402,true,0.5491
norway|OSL_S_KT72,Weekday,23,44,1,0.2234,0.0252,false,-0.1532,0.2887,false,
norway|OSL_S_KT72,Weekday,24,33,1,0.1619,0.3549,true,0.3441,0.3406,true,
acn|ACN_2-39-130-31,Weekday,2,16,1,0.1989,0.5524,true,0.2085,0.1588,false,
acn|ACN_2-39-130-31,Weekday,3,17,1,0.2279,0.3412,true,-0.3142,-0.375,true,
acn|ACN_2-39-130-31,Weekday,16,20,1,0.1697,0.6134,true,0.201,0.1429,false,
acn|ACN_2-39-130-31,Weekday,17,18,1,0.188,0.5493,true,0.5764,0.4324,true,
norway|TRO_R_AdO3-2,Weekday,20,17,1,0.1752,0.675,true,0.6626,0.6789,true,
norway|OSL_T_74,Weekday,16,18,1,0.2019,0.4563,true,-0.0892,-0.0196,false,
norway|OSL_T_74,Weekday,17,19,1,0.268,0.1311,true,0.235,0.3649,true,
norway|OSL_T_74,Weekday,22,18,1,0.1259,0.9382,true,-0.3727,-0.3395,true,
gist|KR_U107,Weekday,20,19,1,0.2186,0.3251,true,-0.0037,0.3351,true,
norway|OSL_T_63,Weekday,4,97,1,0.3073,0.0,false,0.1751,0.4794,true,
norway|OSL_T_63,Weekday,5,127,1,0.2588,0.0,false,-0.0094,0.4136,true,
norway|OSL_T_63,Weekday,6,31,1,0.2883,0.0117,false,-0.1179,-0.0254,false,
norway|OSL_T_63,Weekday,12,46,1,0.2034,0.0452,false,-0.4757,-0.2794,true,
norway|OSL_T_63,Weekday,13,29,1,0.3922,0.0003,false,-0.2013,-0.0237,false,
norway|OSL_T_63,Weekday,15,24,1,0.1658,0.5256,true,-0.7681,-0.4162,true,
kim|KR_102,Weekday,17,17,1,0.2117,0.4325,true,0.0702,-0.0882,false,
kim|KR_102,Weekday,19,18,1,0.0707,1.0,true,-0.0286,-0.0237,false,
kim|KR_102,Weekday,20,19,1,0.2111,0.3667,true,0.1196,0.1965,false,
norway|ASK_Plass27,Weekday,15,38,1,0.1084,0.7654,true,0.0689,0.1393,false,
norway|ASK_Plass27,Weekday,16,45,1,0.1864,0.089,true,-0.0732,-0.1305,false,
norway|OSL_S_KT149,Weekday,7,16,1,0.1361,0.9287,true,0.0184,0.35,true,
norway|OSL_S_KT149,Weekday,24,35,1,0.1341,0.5573,true,0.2059,0.2412,false,
norway|OSL_T_38,Weekday,16,26,1,0.1697,0.444,true,0.3894,0.4131,true,
norway|OSL_T_38,Weekday,17,20,1,0.2049,0.3718,true,0.0096,0.2165,false,
norway|OSL_T_38,Weekday,23,15,1,0.1697,0.7817,true,0.3723,0.5071,true,
norway|TRO_R_MS1-2,Weekday,17,26,1,0.2235,0.1498,true,0.0988,0.0735,false,
norway|TRO_R_MS1-2,Weekday,20,15,1,0.1801,0.7164,true,0.2069,0.5679,true,
norway|TRO_R_MS1-2,Weekday,23,16,1,0.3483,0.0415,false,-0.2953,0.0559,false,
