user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
ACN_2-39-79-380,Weekday,12,19,1,0.2307,0.2652,true,-0.2045,-0.387,true,
ACN_2-39-91-437,Weekday,1,18,1,0.3343,0.0361,false,-0.1761,-0.1166,false,
ACN_2-39-91-437,Weekday,2,26,1,0.3298,0.0071,false,-0.9672,-0.8213,true,
ACN_2-39-91-437,Weekday,8,64,1,0.1361,0.1893,true,0.4487,0.548,true,
ACN_2-39-91-437,Weekday,9,23,1,0.1244,0.8695,true,0.1872,0.1166,false,
ACN_2-39-129-17,Weekday,1,48,1,0.1277,0.4172,true,0.2443,0.038,false,
ACN_2-39-129-17,Weekday,2,22,1,0.1878,0.421,true,-0.2648,0.0966,false,
ACN_2-39-129-17,Weekday,3,15,1,0.406,0.0144,false,-0.7339,-0.7429,true,
ACN_2-39-129-17,Weekday,8,48,1,0.1357,0.3423,true,0.3221,0.3805,true,
ACN_2-39-129-17,Weekday,9,25,1,0.139,0.721,true,-0.2847,-0.0077,false,
ACN_2-39-129-17,Weekday,12,15,1,0.3571,0.0439,false,0.7246,0.2198,true,
ACN_2-39-138-29,Weekend,1,15,1,0.2554,0.2826,true,-0.2887,-0.0821,false,
ACN_2-39-138-29,Weekend,10,16,1,0.1723,0.73,true,0.1546,-0.05,false,
ACN_2-39-79-377,Weekday,1,18,1,0.251,0.2077,true,-0.6113,-0.29,true,
ACN_2-39-79-377,Weekday,8,58,1,0.149,0.1543,true,0.4674,0.5091,true,
ACN_2-39-79-377,Weekday,9,17,1,0.1517,0.8297,true,0.3901,0.1201,true,
ACN_2-39-79-377,Weekday,12,15,1,0.198,0.5996,true,-0.6172,-0.4429,true,
