user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
norway|ASK_Plass5,Weekday,19,33,1,0.1561,0.3995,true,-0.027,-0.1575,false,
norway|ASK_Plass5,Weekday,20,16,1,0.2775,0.1707,true,0.4566,0.1884,true,
norway|ASK_Plass5,Weekday,21,15,1,0.2115,0.5143,true,-0.4258,-0.0464,true,
norway|OSL_T_63,Weekend,5,17,1,0.3508,0.0307,false,0.5266,0.3544,true,
norway|OSL_S_KT125,Weekday,1,16,1,0.2216,0.4128,true,0.1079,-0.2471,false,
norway|OSL_S_KT125,Weekday,16,16,1,0.1835,0.6551,true,-0.0942,0.2882,false,
norway|OSL_S_KT125,Weekday,17,19,1,0.1747,0.6087,true,-0.1603,-0.1439,false,
norway|OSL_S_KT125,Weekday,18,18,1,0.183,0.5844,true,-0.1407,0.0052,false,
norway|OSL_S_KT125,Weekday,20,17,1,0.1329,0.9253,true,0.0136,0.0515,false,
norway|OSL_S_KT125,Weekday,21,15,1,0.1644,0.8128,true,-0.2117,0.1357,false,
norway|OSL_S_KT125,Weekday,22,18,1,0.1415,0.8647,true,0.2037,0.2074,false,
norway|OSL_S_KT125,Weekday,23,28,1,0.117,0.839,true,0.0288,0.2409,false,
norway|OSL_S_KT125,Weekday,24,26,1,0.1244,0.817,true,0.0881,-0.1111,false,
norway|TRO_R_UT7-2,Weekday,17,15,1,0.3841,0.0241,false,0.1104,-0.1179,false,0.1938
norway|TRO_R_UT7-2,Weekday,20,15,1,0.3891,0.0214,false,-0.4141,-0.1716,true,
norway|TRO_R_UT7-2,Weekday,21,30,1,0.2338,0.076,true,0.0309,-0.3531,true,
gist|KR_U1228,Weekday,18,44,1,0.1629,0.1952,true,0.055,-0.3033,true,
gist|KR_U1228,Weekday,19,62,1,0.1057,0.4968,true,-0.138,-0.3275,true,
acn|ACN_2-39-129-17,Weekday,1,21,1,0.1342,0.8449,true,-0.174,-0.0818,false,
acn|ACN_2-39-129-17,Weekday,2,27,1,0.1996,0.2338,true,0.3704,0.1386,true,
acn|ACN_2-39-129-17,Weekday,16,38,1,0.1501,0.3607,true,0.4667,0.4693,true,
acn|ACN_2-39-129-17,Weekday,17,21,1,0.127,0.8879,true,-0.1365,0.2169,false,
acn|ACN_2-39-125-21,Weekday,2,25,1,0.1865,0.3509,true,-0.2133,0.1692,false,
acn|ACN_2-39-125-21,Weekday,3,25,1,0.2378,0.1191,true,-0.3781,-0.0969,true,
acn|ACN_2-39-125-21,Weekday,16,33,1,0.1299,0.6354,true,0.304,0.5486,true,
acn|ACN_2-39-125-21,Weekday,17,29,1,0.1781,0.3179,true,0.0083,0.2374,false,
acn|ACN_2-39-125-21,Weekday,24,18,1,0.1933,0.5131,true,0.3166,0.0134,true,
gist|KR_U283,Weekday,19,21,1,0.1614,0.6456,true,0.2976,0.1416,false,
kim|KR_927,Weekday,20,15,1,0.3926,0.0198,false,0.5547,-0.0964,true,0.4937
kim|KR_927,Weekday,24,21,1,0.1834,0.481,true,0.0496,0.0818,false,
norway|TRO_R_Bl2-7,Weekday,17,15,1,0.2323,0.3943,true,0.0437,-0.025,false,
norway|BAR_Plass113,Weekday,17,17,1,0.1515,0.8306,true,0.7233,0.3407,true,
norway|BAR_Plass113,Weekday,18,17,1,0.2632,0.1902,true,0.463,0.6863,true,
norway|BAR_Plass113,Weekday,20,17,1,0.1406,0.8905,true,0.049,0.1103,false,
norway|BAR_Plass113,Weekday,21,44,1,0.1243,0.5072,true,0.0601,-0.0711,false,
norway|BAR_Plass113,Weekday,22,46,1,0.1138,0.5934,true,-0.1452,-0.2464,false,
kim|KR_223,Weekday,9,27,1,0.134,0.7194,true,-0.3526,-0.4713,true,
kim|KR_223,Weekday,10,20,1,0.0996,0.9889,true,0.0919,-0.1158,false,
norway|ASK_Plass31,Weekday,16,17,1,0.2417,0.2745,true,-0.0517,0.1606,false,
norway|ASK_Plass31,Weekday,17,58,1,0.1651,0.0862,true,0.1723,0.4372,true,
norway|ASK_Plass31,Weekday,18,31,1,0.1608,0.4008,true,0.2124,0.3714,true,
norway|ASK_Plass31,Weekday,19,22,1,0.2073,0.3022,true,0.1851,0.357,true,
norway|ASK_Plass31,Weekday,22,15,1,0.1807,0.7124,true,-0.1426,0.0107,false,
norway|OSL_T_35,Weekday,15,21,1,0.2138,0.2935,true,-0.1958,-0.0533,false,
norway|OSL_T_35,Weekday,16,36,1,0.2404,0.0317,false,-0.1531,-0.1904,false,
norway|OSL_T_35,Weekday,17,47,1,0.3257,0.0001,false,0.2028,0.0396,false,
norway|ASK_Plass25,Weekday,17,19,1,0.1595,0.7199,true,-0.021,0.3975,true,
norway|ASK_Plass25,Weekday,18,22,1,0.1725,0.5307,true,0.3655,0.4816,true,
norway|ASK_Plass25,Weekday,19,38,1,0.1443,0.4102,true,0.4821,0.1095,true,
norway|ASK_Plass25,Weekday,20,28,1,0.1748,0.3608,true,-0.1352,-0.1005,false,
norway|ASK_Plass25,Weekday,21,16,1,0.1945,0.5813,true,-0.1575,-0.1471,false,
norway|ASK_Plass25,Weekday,23,15,1,0.2269,0.4236,true,-0.0772,-0.0626,false,
norway|TRO_R_Bl2-2,Weekday,16,24,1,0.133,0.7908,true,0.4368,0.5957,true,
norway|TRO_R_Bl2-2,Weekday,20,17,1,0.2502,0.2386,true,0.4858,0.3456,true,
norway|TRO_R_Bl2-2,Weekday,21,26,1,0.1893,0.3108,true,0.2864,0.4058,true,
norway|TRO_R_Bl2-2,Weekday,23,25,1,0.2082,0.2298,true,-0.0391,-0.0762,false,
norway|ASK_Plass21,Weekday,16,21,1,0.3055,0.04,false,0.6712,0.6788,true,0.8511
norway|ASK_Plass21,Weekday,17,95,1,0.1816,0.004,false,0.2236,0.4538,true,
norway|ASK_Plass21,Weekday,18,65,1,0.2747,0.0001,false,0.6803,0.4152,true,
norway|TRO_R_Bl2-8,Weekday,17,37,1,0.2209,0.0547,true,0.4673,0.6366,true,
norway|TRO_R_Bl2-8,Weekday,18,26,1,0.2823,0.0321,false,0.151,0.2581,false,0.3526
norway|OSL_S_KT169,Weekend,20,21,1,0.1923,0.4206,true,-0.1861,-0.0606,false,
norway|TRO_R_Bl2-1,Weekday,16,20,1,0.2125,0.3282,true,0.3877,0.4391,true,
norway|TRO_R_Bl2-1,Weekday,19,17,1,0.2342,0.3098,true,0.3483,0.3799,true,
norway|TRO_R_Bl2-1,Weekday,20,21,1,0.1772,0.526,true,0.2073,0.2701,false,
norway|TRO_R_Bl2-1,Weekday,21,23,1,0.097,0.9823,true,-0.0117,0.0879,false,
norway|TRO_R_Bl2-1,Weekday,22,17,1,0.1081,0.9888,true,-0.1651,-0.2083,false,
norway|TRO_R_Bl2-1,Weekday,23,15,1,0.1992,0.5921,true,0.0615,-0.0036,false,
norway|OSL_T_13,Weekday,23,25,1,0.2047,0.2469,true,0.0203,0.3362,true,
norway|OSL_T_13,Weekday,24,21,1,0.1392,0.8116,true,-0.3382,0.0364,true,
norway|OSL_S_KT17,Weekend,23,18,1,0.1886,0.5452,true,0.297,0.4407,true,
norway|ASK_Plass67,Weekend,12,24,1,0.1497,0.6569,true,-0.0619,0.0844,false,
norway|OSL_S_KT17,Weekday,23,41,1,0.0968,0.8388,true,0.0439,0.2977,false,
norway|TRO_Plass52,Weekday,21,20,1,0.151,0.753,true,0.0377,0.2114,false,
norway|OSL_S_KT72,Weekend,1,16,1,0.2062,0.5054,true,0.3169,0.4529,true,
norway|OSL_S_KT72,Weekend,19,15,1,0.2229,0.4461,true,0.2222,0.706,true,
norway|OSL_S_KT72,Weekend,20,15,1,0.2353,0.3782,true,-0.0376,-0.1001,false,
norway|OSL_S_KT72,Weekend,21,15,1,0.2448,0.3309,true,-0.1754,-0.5036,true,
norway|OSL_S_KT72,Weekend,22,20,1,0.2122,0.3299,true,0.1058,0.0173,false,
norway|OSL_S_KT72,Weekend,23,15,1,0.1296,0.9629,true,0.4764,0.3718,true,
norway|ASK_Plass89,Weekday,14,17,1,0.1663,0.7356,true,0.5751,0.2379,true,
norway|ASK_Plass89,Weekday,15,24,1,0.2418,0.1215,true,0.1559,0.3067,true,
norway|ASK_Plass89,Weekday,16,18,1,0.2274,0.3107,true,0.0716,0.2705,false,
norway|ASK_Plass89,Weekday,20,19,1,0.1653,0.6778,true,0.334,0.4976,true,
norway|ASK_Plass89,Weekday,21,26,1,0.171,0.4345,true,0.3088,0.0694,true,
norway|ASK_Plass89,Weekday,22,29,1,0.1206,0.7944,true,0.2563,0.1057,false,
gist|KR_U187,Weekend,24,20,1,0.1686,0.6217,true,0.0558,-0.1211,false,
norway|KRO_aYnkLAxyEe,Weekday,16,29,1,0.2123,0.1475,true,0.0572,0.5798,true,
norway|KRO_aYnkLAxyEe,Weekday,17,25,1,0.2611,0.0667,true,0.2542,0.2592,false,
norway|ASK_Plass45,Weekday,16,19,1,0.1663,0.6708,true,-0.0678,0.0211,false,
norway|ASK_Plass45,Weekday,21,63,1,0.1564,0.0935,true,0.3368,0.0969,true,
norway|ASK_Plass45,Weekday,22,23,1,0.1454,0.7169,true,0.1615,0.1285,false,
gist|KR_U463,Weekday,7,27,1,0.1816,0.3372,true,0.1954,0.5347,true,
gist|KR_U463,Weekday,8,29,1,0.0974,0.9467,true,0.1092,0.385,true,
gist|KR_U463,Weekday,11,19,1,0.2235,0.2997,true,-0.0224,0.08,false,
gist|KR_U463,Weekday,12,16,1,0.1509,0.8601,true,-0.1684,-0.0162,false,
norway|TRO_R_AdO1-1,Weekday,8,17,1,0.1102,0.9861,true,0.0078,-0.0245,false,
norway|TRO_R_AdO1-1,Weekday,22,20,1,0.105,0.9804,true,0.0756,0.1669,false,
acn|ACN_2-39-79-379,Weekday,1,21,1,0.1467,0.758,true,-0.3013,-0.3273,true,
acn|ACN_2-39-79-379,Weekday,4,24,1,0.2505,0.0991,true,0.0032,-0.1591,false,
acn|ACN_2-39-79-379,Weekday,15,21,1,0.2294,0.2199,true,-0.6763,-0.2104,true,
acn|ACN_2-39-79-379,Weekday,16,27,1,0.1253,0.7916,true,0.3051,0.4048,true,
acn|ACN_2-39-79-379,Weekday,17,25,1,0.1492,0.6355,true,0.05,0.2338,false,
gist|KR_U507,Weekday,19,15,1,0.1798,0.7181,true,0.0727,-0.1756,false,
kim|KR_233,Weekday,21,17,1,0.2323,0.3189,true,0.4579,0.3698,true,
norway|ASK_Plass19,Weekday,17,18,1,0.2244,0.326,true,0.4233,0.5686,true,
norway|ASK_Plass19,Weekday,22,29,1,0.1407,0.6157,true,0.3693,0.1466,true,
norway|ASK_Plass33,Weekday,16,28,1,0.2069,0.183,true,0.0515,0.2375,false,
norway|ASK_Plass33,Weekday,18,15,1,0.1237,0.9759,true,-0.1331,-0.0964,false,
norway|ASK_Plass33,Weekday,19,21,1,0.2235,0.246,true,-0.0574,0.1714,false,
norway|ASK_Plass33,Weekday,20,23,1,0.2173,0.2288,true,0.1361,0.0158,false,
norway|ASK_Plass33,Weekday,21,18,1,0.1995,0.4717,true,0.0618,-0.1785,false,
norway|ASK_Plass33,Weekday,22,21,1,0.1581,0.6715,true,0.2566,0.4488,true,
norway|ASK_Plass33,Weekday,23,27,1,0.1731,0.3951,true,0.1921,0.113,false,
norway|BAR_Plass157,Weekday,16,22,1,0.1292,0.8572,true,0.0317,0.2011,false,
norway|BAR_Plass157,Weekday,17,46,1,0.1398,0.3321,true,-0.0628,0.0824,false,
norway|BAR_Plass157,Weekday,18,32,1,0.1758,0.2774,true,0.0128,0.1228,false,
norway|BAR_Plass157,Weekday,19,21,1,0.2492,0.1481,true,-0.0544,-0.1908,false,
norway|BAR_Plass157,Weekday,20,15,1,0.3175,0.0977,true,0.5966,-0.1143,true,
norway|TRO_R_AsO4-2,Weekday,16,30,1,0.307,0.0071,false,0.155,0.228,false,
norway|TRO_R_AsO4-2,Weekday,22,17,1,0.3856,0.0129,false,-0.1786,-0.1936,false,-0.2879
gist|KR_U194,Weekday,24,17,1,0.2078,0.4563,true,0.2666,0.2233,false,
kim|KR_422,Weekday,17,30,1,0.2087,0.1478,true,0.3382,0.1671,true,
norway|TRO_Plass27,Weekday,16,17,1,0.2234,0.3654,true,0.3493,0.2672,true,
norway|TRO_Plass27,Weekday,17,39,1,0.2069,0.0719,true,0.4592,0.6662,true,
norway|TRO_Plass27,Weekday,18,38,1,0.2524,0.0161,false,0.0893,0.1358,false,
norway|TRO_Plass27,Weekday,19,26,1,0.3898,0.0008,false,0.893,0.0568,true,0.4667
norway|TRO_Plass27,Weekday,20,17,1,0.232,0.3204,true,0.6655,-0.0515,true,
norway|TRO_Plass27,Weekday,21,25,1,0.3118,0.0157,false,0.3196,0.1855,true,
acn|ACN_2-39-91-437,Weekday,3,18,1,0.3206,0.0498,false,-0.9835,-0.762,true,
acn|ACN_2-39-91-437,Weekday,16,53,1,0.1176,0.4599,true,0.4138,0.5033,true,
acn|ACN_2-39-91-437,Weekday,17,18,1,0.1363,0.8921,true,0.2717,0.1558,false,
norway|OSL_S_KT173,Weekday,17,41,1,0.2022,0.071,true,0.279,0.264,false,
norway|OSL_S_KT173,Weekday,18,17,1,0.1663,0.7362,true,0.1077,0.5686,true,
norway|OSL_S_KT173,Weekday,19,15,1,0.1236,0.9761,true,0.4302,0.4429,true,
norway|OSL_S_KT173,Weekday,21,16,1,0.1552,0.8363,true,-0.2874,-0.1676,false,
norway|OSL_S_KT173,Weekday,23,25,1,0.1369,0.7383,true,-0.1084,0.0562,false,
kim|KR_20,Weekday,15,16,1,0.2218,0.4117,true,0.017,-0.1088,false,
kim|KR_20,Weekday,16,26,1,0.2475,0.0833,true,0.0157,-0.0393,false,
kim|KR_20,Weekday,17,49,1,0.2095,0.0277,false,0.1114,-0.0357,false,
kim|KR_20,Weekday,18,18,1,0.2307,0.2943,true,0.1432,-0.0052,false,
norway|TRO_R_SR2-3,Weekday,17,18,1,0.1613,0.7383,true,0.3061,0.451,true,
norway|TRO_R_SR2-3,Weekday,21,21,1,0.1622,0.6394,true,0.0722,0.2857,false,
acn|ACN_2-39-79-380,Weekday,1,16,1,0.2589,0.2346,true,-0.5671,-0.5118,true,
acn|ACN_2-39-79-380,Weekday,14,51,1,0.1373,0.2941,true,0.3926,0.4136,true,
acn|ACN_2-39-79-380,Weekday,15,16,1,0.2251,0.3932,true,0.6763,0.6618,true,
acn|ACN_2-39-79-380,Weekday,16,21,1,0.1594,0.6615,true,0.475,0.587,true,
acn|ACN_2-39-79-380,Weekday,24,16,1,0.2844,0.1509,true,-0.2536,-0.4503,true,
acn|ACN_2-39-138-29,Weekday,1,15,1,0.2777,0.1982,true,0.0204,-0.2464,false,
acn|ACN_2-39-138-29,Weekday,2,32,1,0.2182,0.0958,true,-0.089,0.0422,false,
acn|ACN_2-39-138-29,Weekday,3,20,1,0.2181,0.2985,true,-0.3568,-0.5188,true,
acn|ACN_2-39-138-29,Weekday,4,15,1,0.1822,0.7029,true,-0.4401,-0.1821,true,
acn|ACN_2-39-138-29,Weekday,15,46,1,0.1976,0.056,true,-0.115,0.0084,false,
acn|ACN_2-39-138-29,Weekday,16,20,1,0.1486,0.7702,true,0.4463,0.3098,true,
norway|TRO_Plass17,Weekday,17,23,1,0.1562,0.63,true,0.392,0.418,true,
norway|TRO_Plass17,Weekday,23,15,1,0.1981,0.5992,true,0.1175,0.125,false,
norway|OSL_T_50,Weekday,17,43,1,0.2674,0.0044,false,0.1498,0.0737,false,
norway|OSL_T_50,Weekday,18,36,1,0.2578,0.017,false,0.1612,0.1021,false,
norway|ASK_Plass23,Weekend,17,15,1,0.2226,0.4479,true,0.5377,0.6357,true,
norway|ASK_Plass23,Weekend,22,15,1,0.1786,0.7258,true,0.1138,0.0821,false,
acn|ACN_2-39-79-377,Weekday,15,23,1,0.1775,0.4649,true,0.5945,0.7194,true,
acn|ACN_2-39-79-377,Weekday,16,35,1,0.1719,0.2538,true,0.3763,0.3482,true,
norway|OSL_S_KT95,Weekday,22,15,1,0.2098,0.5246,true,0.2071,0.2857,false,
norway|OSL_S_KT95,Weekday,23,49,1,0.1894,0.0605,true,-0.0191,-0.0904,false,
acn|ACN_2-39-78-365,Weekday,3,19,1,0.2949,0.0739,true,-0.5093,-0.4544,true,
acn|ACN_2-39-78-365,Weekday,16,43,1,0.1588,0.2306,true,0.2924,0.4967,true,
acn|ACN_2-39-78-365,Weekday,17,23,1,0.1028,0.9685,true,0.3652,0.5761,true,
gist|KR_U106,Weekday,19,31,1,0.1871,0.2294,true,0.0295,0.0259,false,
gist|KR_U106,Weekday,21,38,1,0.1306,0.5384,true,0.1781,0.2623,false,
gist|KR_U1230,Weekday,18,57,1,0.1307,0.2879,true,-0.1195,-0.1698,false,
norway|OSL_S_KT173,Weekend,23,20,1,0.1667,0.636,true,-0.0925,-0.1158,false,
kim|KR_29,Weekday,17,73,1,0.1252,0.2058,true,0.0775,-0.3472,true,
kim|KR_29,Weekday,18,95,1,0.4581,0.0,false,-0.0858,-0.572,true,-0.1253
norway|OSL_S_KT143,Weekday,15,20,1,0.1876,0.4835,true,-0.1176,0.2753,false,
norway|OSL_S_KT143,Weekday,16,23,1,0.2663,0.0771,true,0.4068,0.4457,true,
norway|OSL_S_KT143,Weekday,17,36,1,0.2017,0.1079,true,0.2597,0.2713,false,
norway|OSL_S_KT143,Weekday,18,46,1,0.1111,0.6239,true,-0.0386,-0.2818,false,
norway|OSL_S_KT143,Weekday,19,90,1,0.2176,0.0004,false,0.0523,-0.0237,false,
norway|OSL_S_KT143,Weekday,20,65,1,0.1603,0.0724,true,0.1427,-0.2759,false,
norway|OSL_S_KT143,Weekday,21,65,1,0.1451,0.1319,true,-0.0812,-0.2773,false,
norway|OSL_S_KT143,Weekday,22,17,1,0.2635,0.1892,true,-0.251,-0.3309,true,
norway|OSL_S_KT143,Weekday,23,22,1,0.1669,0.5735,true,-0.1782,0.0119,false,
norway|BAR_2_Plass9,Weekday,18,15,1,0.1842,0.6897,true,-0.591,-0.4714,true,
norway|OSL_S_KT84,Weekday,1,26,1,0.1607,0.5146,true,0.1946,0.0602,false,
norway|OSL_S_KT84,Weekday,2,18,1,0.1464,0.8357,true,0.1137,0.0568,false,
norway|OSL_S_KT84,Weekday,19,22,1,0.2419,0.1532,true,0.691,0.6894,true,
norway|OSL_S_KT84,Weekday,21,20,1,0.1904,0.4643,true,0.2302,0.1437,false,
norway|OSL_S_KT84,Weekday,22,19,1,0.1569,0.739,true,0.5558,0.5509,true,
norway|OSL_S_KT84,Weekday,23,17,1,0.1422,0.8827,true,0.3135,0.2794,true,
norway|OSL_S_KT84,Weekday,24,26,1,0.1153,0.8806,true,0.1896,0.1617,false,
kim|KR_932,Weekday,9,24,1,0.3032,0.0245,false,-0.3345,-0.6574,true,
norway|TRO_R_AsO2-1,Weekday,17,57,1,0.1395,0.2197,true,-0.1069,0.0735,false,
norway|TRO_R_AsO2-1,Weekday,18,27,1,0.3149,0.0096,false,0.2142,0.1545,false,
norway|TRO_R_AsO2-1,Weekday,19,37,1,0.2577,0.015,false,0.3273,0.1119,true,
norway|OSL_S_KT72,Weekday,16,19,1,0.1848,0.5364,true,0.1641,-0.1028,false,
norway|OSL_S_KT72,Weekday,17,41,1,0.2197,0.0389,false,0.2689,0.0376,false,0.2552
norway|OSL_S_KT72,Weekday,18,54,1,0.2649,0.0011,false,0.4205,0.2082,true,0.2964
norway|OSL_S_KT72,Weekday,19,21,1,0.2184,0.27,true,0.4578,0.2424,true,
norway|OSL_S_KT72,Weekday,20,25,1,0.2606,0.0676,true,0.1834,0.1708,false,
norway|OSL_S_KT72,Weekday,21,41,1,0.2281,0.0285,false,0.3014,0.5917,true,
norway|OSL_S_KT72,Weekday,22,41,1,0.2142,0.0472,false,0.1486,0.5402,true,0.5491
norway|OSL_S_KT72,Weekday,23,44,1,0.2169,0.0324,false,-0.1532,0.2887,false,
norway|OSL_S_KT72,Weekday,24,33,1,0.1606,0.3647,true,0.3441,0.3406,true,
acn|ACN_2-39-130-31,Weekday,2,16,1,0.2049,0.5136,true,0.2085,0.1588,false,
acn|ACN_2-39-130-31,Weekday,3,17,1,0.2261,0.3506,true,-0.3142,-0.375,true,
acn|ACN_2-39-130-31,Weekday,16,20,1,0.1675,0.63,true,0.201,0.1429,false,
acn|ACN_2-39-130-31,Weekday,17,18,1,0.1938,0.5098,true,0.5764,0.4324,true,
norway|TRO_R_AdO3-2,Weekday,20,17,1,0.1754,0.6736,true,0.6626,0.6789,true,
norway|OSL_T_74,Weekday,16,18,1,0.1887,0.5441,true,-0.0892,-0.0196,false,
norway|OSL_T_74,Weekday,17,19,1,0.2678,0.1316,true,0.235,0.3649,true,
norway|OSL_T_74,Weekday,22,18,1,0.1322,0.9119,true,-0.3727,-0.3395,true,
gist|KR_U107,Weekday,20,19,1,0.2211,0.312,true,-0.0037,0.3351,true,
norway|OSL_T_63,Weekday,4,97,1,0.3136,0.0,false,0.1751,0.4794,true,
norway|OSL_T_63,Weekday,5,127,1,0.2647,0.0,false,-0.0094,0.4136,true,
norway|OSL_T_63,Weekday,6,31,1,0.2854,0.013,false,-0.1179,-0.0254,false,
norway|OSL_T_63,Weekday,12,46,1,0.2033,0.0454,false,-0.4757,-0.2794,true,
norway|OSL_T_63,Weekday,13,29,1,0.3949,0.0002,false,-0.2013,-0.0237,false,
norway|OSL_T_63,Weekday,15,24,1,0.1608,0.5657,true,-0.7681,-0.4162,true,
kim|KR_102,Weekday,17,17,1,0.2148,0.414,true,0.0702,-0.0882,false,
kim|KR_102,Weekday,19,18,1,0.0742,1.0,true,-0.0286,-0.0237,false,
kim|KR_102,Weekday,20,19,1,0.2068,0.392,true,0.1196,0.1965,false,
norway|ASK_Plass27,Weekday,15,38,1,0.116,0.6882,true,0.0689,0.1393,false,
norway|ASK_Plass27,Weekday,16,45,1,0.1941,0.0684,true,-0.0732,-0.1305,false,
norway|OSL_S_KT149,Weekday,7,16,1,0.1464,0.8833,true,0.0184,0.35,true,
norway|OSL_S_KT149,Weekday,24,35,1,0.1333,0.565,true,0.2059,0.2412,false,
norway|OSL_T_38,Weekday,16,26,1,0.1676,0.46,true,0.3894,0.4131,true,
norway|OSL_T_38,Weekday,17,20,1,0.201,0.3955,true,0.0096,0.2165,false,
norway|OSL_T_38,Weekday,23,15,1,0.178,0.7299,true,0.3723,0.5071,true,
norway|TRO_R_MS1-2,Weekday,17,26,1,0.2441,0.0909,true,0.0988,0.0735,false,
norway|TRO_R_MS1-2,Weekday,20,15,1,0.204,0.5615,true,0.2069,0.5679,true,
norway|TRO_R_MS1-2,Weekday,23,16,1,0.3456,0.044,false,-0.2953,0.0559,false,
