user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
ACN_2-39-130-31,Weekday,17,18,2,0.1953,0.4997,true,0.5764,0.4324,true,
ACN_2-39-127-19,Weekday,2,32,2,0.1542,0.4346,true,0.0226,0.2575,false,
ACN_2-39-127-19,Weekday,3,19,2,0.1562,0.744,true,-0.3267,-0.0456,true,
ACN_2-39-127-19,Weekday,16,35,2,0.1685,0.2754,true,-0.0419,-0.0585,false,
ACN_2-39-127-19,Weekday,17,22,2,0.1099,0.9536,true,0.1615,0.1564,false,
ACN_2-39-131-30,Weekday,2,31,2,0.1828,0.2531,true,-0.1716,0.2903,false,
ACN_2-39-131-30,Weekday,3,16,2,0.193,0.5913,true,-0.214,0.1441,false,
ACN_2-39-131-30,Weekday,4,17,2,0.1784,0.6527,true,-0.3763,-0.3284,true,
ACN_2-39-131-30,Weekday,16,51,2,0.1262,0.3943,true,0.1385,0.1592,false,
ACN_2-39-139-28,Weekday,1,17,2,0.2001,0.5052,true,-0.1349,0.2647,false,
ACN_2-39-139-28,Weekday,2,52,2,0.176,0.0811,true,-0.176,0.1169,false,
ACN_2-39-139-28,Weekday,3,16,2,0.1293,0.9522,true,-0.0347,0.1559,false,
ACN_2-39-139-28,Weekday,4,15,2,0.175,0.7489,true,-0.3534,-0.4464,true,
ACN_2-39-139-28,Weekday,5,17,2,0.279,0.1423,true,-0.3045,-0.299,true,
ACN_2-39-139-28,Weekday,15,43,2,0.2117,0.0431,false,0.065,0.0488,false,
ACN_2-39-139-28,Weekday,16,22,2,0.1738,0.5208,true,-0.2153,0.0356,false,
ACN_2-39-79-379,Weekday,1,21,2,0.2355,0.1956,true,-0.3013,-0.3273,true,
ACN_2-39-79-379,Weekday,4,24,2,0.25,0.1004,true,0.0032,-0.1591,false,
ACN_2-39-79-379,Weekday,15,21,2,0.2314,0.2116,true,-0.6763,-0.2104,true,
ACN_2-39-79-379,Weekday,16,27,2,0.1414,0.6545,true,0.3051,0.4048,true,
ACN_2-39-79-379,Weekday,17,25,2,0.1523,0.6094,true,0.05,0.2338,false,
ACN_2-39-79-380,Weekday,1,16,2,0.2656,0.2098,true,-0.5671,-0.5118,true,
ACN_2-39-79-380,Weekday,14,51,2,0.1519,0.192,true,0.3926,0.4136,true,
ACN_2-39-79-380,Weekday,15,16,2,0.2217,0.4122,true,0.6763,0.6618,true,
ACN_2-39-79-380,Weekday,16,21,2,0.1454,0.7675,true,0.475,0.587,true,
ACN_2-39-79-380,Weekday,24,16,2,0.2821,0.1573,true,-0.2536,-0.4503,true,
ACN_2-39-91-437,Weekday,3,18,2,0.3188,0.0519,true,-0.9835,-0.762,true,
ACN_2-39-91-437,Weekday,16,53,2,0.1166,0.4703,true,0.4138,0.5033,true,
ACN_2-39-91-437,Weekday,17,18,2,0.1317,0.9141,true,0.2717,0.1558,false,
ACN_2-39-129-17,Weekday,1,21,2,0.1415,0.7957,true,-0.174,-0.0818,false,
ACN_2-39-129-17,Weekday,2,27,2,0.1937,0.2647,true,0.3704,0.1386,true,
ACN_2-39-129-17,Weekday,16,38,2,0.153,0.3379,true,0.4667,0.4693,true,
ACN_2-39-129-17,Weekday,17,21,2,0.1324,0.8561,true,-0.1365,0.2169,false,
ACN_2-39-79-377,Weekday,15,23,2,0.1668,0.5457,true,0.5945,0.7194,true,
ACN_2-39-79-377,Weekday,16,35,2,0.1696,0.268,true,0.3763,0.3482,true,
